states,actions
"[0.015339807878856412, 0.0, 0.009600616232405379, -0.09534779332844323]",[-0.8676077795302168]
"[0.015339807878856412, 0.0, 0.007680492985924325, -0.07627823466273753]",[-1.1098227329533017]
"[0.015339807878856412, 0.0, 0.0061443943887394825, -0.06102258773017866]",[-0.5549966199969206]
"[0.015339807878856412, 0.0, 0.004915515510991564, -0.04881807018412587]",[0.0634888838643317]
"[0.015339807878856412, 0.0, 0.003932412408793273, -0.03905445614731207]",[0.17284927946379813]
"[0.018407769454627694, 0.003067961575771161, 0.15654400871559881, 0.1221545138706972]",[0.006342533174700092]
"[0.018407769454627694, 0.003067961575771161, 0.12523520697247903, 0.09772361109654071]",[0.11091957884415338]
"[0.018407769454627694, 0.003067961575771161, 0.10018816557798327, 0.07817888887723257]",[0.4233860552741678]
"[0.018407769454627694, 0.003067961575771161, 0.08015053246238646, 0.0625431111018031]",[0.5909052175867814]
"[0.018407769454627694, 0.003067961575771161, 0.0641204259699093, 0.0500344888814368]",[0.32495033858935174]
"[0.018407769454627694, 0.003067961575771161, 0.051296340775927374, 0.04002759110517218]",[0.0027023547795894665]
"[0.018407769454627694, 0.003067961575771161, 0.041037072620741855, 0.03202207288413206]",[-0.06170505111798666]
"[0.018407769454627694, 0.003067961575771161, 0.03282965809659344, 0.02561765830731133]",[0.022063885418487486]
"[0.018407769454627694, 0.003067961575771161, 0.026263726477274707, 0.02049412664584338]",[0.07944324900099935]
"[0.018407769454627694, 0.003067961575771161, 0.021010981181819766, 0.016395301316663335]",[0.07360633147319558]
"[0.018407769454627694, 0.0, 0.01680878494545568, -0.14028183773521619]",[0.050751113345906075]
"[0.018407769454627694, 0.0, 0.013447027956364432, -0.11222547018815021]",[-0.2913944934202783]
"[0.018407769454627694, 0.0, 0.01075762236509159, -0.08978037615051448]",[-0.8774330942150806]
"[0.018407769454627694, 0.0, 0.008606097892073228, -0.07182430092041159]",[-1.1171158658257514]
"[0.018407769454627694, 0.0, 0.006884878313658582, -0.05745944073635201]",[-0.5629736670571914]
"[0.018407769454627694, 0.0, 0.005507902650926821, -0.04596755258907592]",[0.05432531781890658]
"[0.018407769454627694, 0.0, 0.004406322120741435, -0.036774042071272106]",[0.16343182756186175]
"[0.018407769454627694, 0.0, 0.003525057696593059, -0.02941923365702337]",[-0.002759516070099312]
"[0.021475731030398976, 0.0, 0.15621812494583853, -0.023535386925630064]",[-0.109959380286033]
"[0.021475731030398976, 0.0, 0.12497449995667087, -0.018828309540509736]",[-0.21824535820687407]
"[0.021475731030398976, 0.0, 0.09997959996533667, -0.015062647632419157]",[-0.46702944527138646]
"[0.021475731030398976, 0.0, 0.0799836799722693, -0.012050118105918273]",[-0.5747886149283843]
"[0.021475731030398976, 0.0, 0.06398694397781557, -0.00964009448472325]",[-0.31032551603598374]
"[0.021475731030398976, 0.0, 0.05118955518225232, -0.0077120755877615466]",[-0.012559852331995705]
"[0.02454369260617026, 0.0, 0.19434972293436603, -0.006169660470220606]",[0.0417089022263255]
"[0.02454369260617026, 0.0, 0.15547977834749283, -0.004935728376182169]",[-0.16031575565667483]
"[0.02454369260617026, 0.0, 0.1243838226779943, -0.003948582700957104]",[-0.5051954823419275]
"[0.02454369260617026, 0.0, 0.09950705814239558, -0.003158866160759999]",[-0.6197969512587589]
"[0.02454369260617026, 0.0, 0.07960564651391655, -0.0025270929286023147]",[-0.3240288371886815]
"[0.02454369260617026, 0.003067961575771161, 0.06368451721113311, 0.1513764044456707]",[-0.010716575832969682]
"[0.02761165418194154, 0.003067961575771161, 0.20434569255747048, 0.12110112355651381]",[0.37358193689091]
"[0.02761165418194154, 0.003067961575771161, 0.16347655404597639, 0.09688089884519968]",[0.7551185859747863]
"[0.02761165418194154, 0.003067961575771161, 0.13078124323678098, 0.07750471907618817]",[0.6531904893991587]
"[0.02761165418194154, 0.003067961575771161, 0.10462499458942487, 0.0620037752609619]",[-0.01330345903232999]
"[0.02761165418194154, 0.0, 0.08369999567153985, -0.10379505857977733]",[-0.33505392769090936]
"[0.02761165418194154, 0.0, 0.06695999653723184, -0.08303604686383892]",[-0.46638469608099775]
"[0.02761165418194154, 0.0, 0.053567997229785336, -0.06642883749105977]",[-0.8418554484544901]
"[0.02761165418194154, 0.0, 0.04285439778382849, -0.05314306999284213]",[-1.0657358698391786]
"[0.02761165418194154, 0.0, 0.03428351822706288, -0.042514455994250966]",[-0.5794184126554867]
"[0.02761165418194154, 0.0, 0.027426814581650305, -0.03401156479540646]",[0.003918544089287601]
"[0.02761165418194154, 0.0, 0.021941451665320022, -0.027209251836325166]",[0.12291802111924355]
"[0.02761165418194154, 0.0, 0.01755316133225615, -0.021767401469048764]",[-0.02705630278805605]
"[0.02761165418194154, 0.0, 0.014042529065805054, -0.01741392117526175]",[-0.13097973983155017]
"[0.02761165418194154, 0.0, 0.01123402325264422, -0.013931136940215083]",[-0.12101199000937819]
"[0.02761165418194154, 0.0, 0.008987218602115377, -0.011144909552172066]",[-0.07986778105135232]
"[0.02761165418194154, 0.0, 0.007189774881692257, -0.008915927641737653]",[-0.0661725463715338]
"[0.02761165418194154, -0.003067961575771161, 0.005751819905353672, -0.16053082090195403]",[-0.07506003961565191]
"[0.02761165418194154, -0.003067961575771161, 0.004601455924283071, -0.12842465672156322]",[-0.41829531271350895]
"[0.02761165418194154, -0.003067961575771161, 0.003681164739426368, -0.10273972537726195]",[-1.0097547123368233]
"[0.02761165418194154, -0.003067961575771161, 0.0029449317915410944, -0.08219178030182661]",[-1.2513206372510404]
"[0.02761165418194154, -0.003067961575771161, 0.002355945433232698, -0.06575342424147834]",[-0.6960403933474633]
"[0.030679615757712823, -0.003067961575771161, 0.15528283513515007, -0.05260273939316562]",[-0.07759536901986558]
"[0.030679615757712823, -0.003067961575771161, 0.1242262681081201, -0.04208219151453818]",[-0.09105897125988]
"[0.030679615757712823, -0.003067961575771161, 0.09938101448649594, -0.03366575321163623]",[-0.5505584997728203]
"[0.030679615757712823, -0.003067961575771161, 0.07950481158919676, -0.02693260256933172]",[-0.7790942095250173]
"[0.030679615757712823, -0.003067961575771161, 0.06360384927135754, -0.021546082055465376]",[-0.4901329421511865]
"[0.0337475773334841, -0.003067961575771161, 0.20428115820565007, -0.017236865644349564]",[-0.13914665945819898]
"[0.0337475773334841, -0.003067961575771161, 0.16342492656452, -0.013789492515485335]",[-0.19393482585838678]
"[0.0337475773334841, 0.0, 0.13073994125161592, 0.14236648477617564]",[-0.5794709565982116]
"[0.03681553890925539, 0.0, 0.25799003178985713, 0.11389318782093483]",[-0.42829413339883216]
"[0.03681553890925539, 0.0, 0.20639202543188584, 0.09111455025674786]",[0.3215334342400659]
"[0.03681553890925539, 0.0, 0.1651136203455088, 0.07289164020539829]",[0.6048435371343034]
"[0.039883500485026674, 0.0, 0.2854889750649712, 0.05831331216433]",[-0.007739757342793974]
"[0.039883500485026674, 0.0, 0.2283911800519769, 0.04665064973144695]",[-0.562771157449022]
"[0.039883500485026674, 0.0, 0.18271294404158156, 0.037320519785168926]",[-0.7173036515722138]
"[0.039883500485026674, 0.0, 0.14617035523326516, 0.02985641582813514]",[-0.6106772396092587]
"[0.039883500485026674, 0.0, 0.11693628418661217, 0.023885132662513797]",[-0.2873667289770799]
"[0.04295146206079795, 0.0, 0.24694710613785364, 0.019108106130005353]",[-0.04075091197245432]
"[0.04295146206079795, 0.0, 0.19755768491028292, 0.015286484904009967]",[-0.15140530547022313]
"[0.04295146206079795, 0.0, 0.15804614792822624, 0.012229187923225027]",[-0.5232338082947232]
"[0.04295146206079795, 0.0, 0.12643691834258108, 0.0097833503385516]",[-0.6811013889830423]
"[0.04295146206079795, 0.0, 0.10114953467406496, 0.007826680270852648]",[-0.3937976898422805]
"[0.04601942363656923, 0.0, 0.23431770652781614, 0.006261344216682119]",[-0.0686394878336536]
"[0.04601942363656923, 0.0, 0.187454165222253, 0.005009075373322958]",[-0.13365910789544844]
"[0.04601942363656923, 0.0, 0.14996333217780267, 0.00400726029866405]",[-0.5143006149020766]
"[0.04601942363656923, 0.0, 0.11997066574224169, 0.0032058082389312403]",[-0.6920818559315802]
"[0.04908738521234052, 0.0, 0.24937461138235806, 0.0025646465911677296]",[-0.4099868058805328]
"[0.04908738521234052, 0.003067961575771161, 0.19949968910588645, 0.15544979606147535]",[-0.2025776943344625]
"[0.04908738521234052, 0.003067961575771161, 0.15959975128470916, 0.1243598368492087]",[-0.09933692995087609]
"[0.0521553467881118, 0.003067961575771161, 0.2810778798163316, 0.09948786947936128]",[0.28271676202795026]
"[0.0521553467881118, 0.003067961575771161, 0.22486230385306527, 0.07959029558350039]",[0.620990751020652]
"[0.0521553467881118, 0.003067961575771161, 0.17988984308245248, 0.06367223646680031]",[0.08787275541194367]
"[0.0521553467881118, 0.003067961575771161, 0.143911874465962, 0.050937789173445935]",[-0.5741479722676438]
"[0.05522330836388308, 0.003067961575771161, 0.2685275783613337, 0.04075023133876243]",[-0.4845586538158161]
"[0.05522330836388308, 0.003067961575771161, 0.21482206268906712, 0.03260018507100426]",[-0.19260971281148995]
"[0.05522330836388308, 0.003067961575771161, 0.17185765015125343, 0.02608014805679204]",[-0.3212789378946306]
"[0.05522330836388308, 0.003067961575771161, 0.13748612012100292, 0.02086411844541658]",[-0.5174381596647337]
"[0.05522330836388308, 0.003067961575771161, 0.10998889609680207, 0.01669129475632758]",[-0.33213392650285994]
"[0.05829126993965436, 0.003067961575771161, 0.24138919566600503, 0.013353035805067748]",[-0.03601383612029252]
"[0.05829126993965436, 0.003067961575771161, 0.1931113565328042, 0.010682428644059883]",[-0.07692909082699324]
"[0.05829126993965436, 0.003067961575771161, 0.15448908522624372, 0.008545942915247906]",[-0.43715096998190556]
"[0.05829126993965436, 0.003067961575771161, 0.12359126818099497, 0.006836754332169903]",[-0.6149468488750839]
"[0.05829126993965436, 0.003067961575771161, 0.09887301454479624, 0.0054694034657529755]",[-0.3401159738021793]
"[0.06135923151542565, 0.003067961575771161, 0.23249649042440135, 0.0043755227726194335]",[-0.013098672381467343]
"[0.06135923151542565, 0.003067961575771161, 0.18599719233952117, 0.0035004182180955468]",[-0.07290617738747665]
"[0.06135923151542565, 0.003067961575771161, 0.14879775387161676, 0.0028003345744593844]",[-0.4520253699444661]
"[0.06442719309119693, 0.003067961575771161, 0.27243628188585767, 0.002240267659573192]",[-0.631021609849686]
"[0.06442719309119693, 0.003067961575771161, 0.21794902550868622, 0.0017922141276471848]",[-0.4726221946040157]
"[0.06442719309119693, 0.003067961575771161, 0.17435922040694907, 0.0014337713021461695]",[-0.43550785326350394]
"[0.06442719309119693, 0.003067961575771161, 0.13948737632555908, 0.001147017041688514]",[-0.4947612465204437]
"[0.0674951546669682, 0.003067961575771161, 0.2649879798490109, 0.0009176136333337581]",[-0.30787325149666]
"[0.0674951546669682, 0.006135923151542766, 0.21199038387920854, 0.15413216969525934]",[-0.18189652166905526]
"[0.07056311624273949, 0.006135923151542766, 0.3229903858919312, 0.12330573575621884]",[-0.0788319350135182]
"[0.07056311624273949, 0.006135923151542766, 0.2583923087135451, 0.09864458860494096]",[0.2094616665296516]
"[0.07056311624273949, 0.006135923151542766, 0.20671384697083628, 0.07891567088395846]",[0.3896126132048642]
"[0.07363107781851078, 0.006135923151542766, 0.3187691563652333, 0.06313253670717245]",[0.023103416877351735]
"[0.07363107781851078, 0.006135923151542766, 0.2550153250921867, 0.05050602936574933]",[-0.3723559324631866]
"[0.07363107781851078, 0.006135923151542766, 0.20401226007374973, 0.04040482349259378]",[-0.5443754152893941]
"[0.07669903939428206, 0.009203884727313927, 0.3166078868475637, 0.18572193758262756]",[-0.5012953345104066]
"[0.07669903939428206, 0.009203884727313927, 0.25328630947805086, 0.14857755006610773]",[0.013692170501511058]
"[0.07669903939428206, 0.009203884727313927, 0.20262904758244105, 0.11886204005290324]",[0.5724835572287843]
"[0.07976700097005335, 0.009203884727313927, 0.3155013168545171, 0.09508963204231691]",[0.7208847828058946]
"[0.07976700097005335, 0.009203884727313927, 0.25240105348361386, 0.0760717056338649]",[0.24045695035762898]
"[0.07976700097005335, 0.009203884727313927, 0.20192084278689082, 0.06085736450708623]",[-0.4057988371298508]
"[0.07976700097005335, 0.009203884727313927, 0.161536674229513, 0.048685891605657616]",[-0.5716405302200214]
"[0.07976700097005335, 0.009203884727313927, 0.12922933938361014, 0.03894871328449767]",[-0.1940071601700779]
"[0.07976700097005335, 0.009203884727313927, 0.1033834715068882, 0.03115897062761519]",[0.17120686807115557]
"[0.08283496254582462, 0.009203884727313927, 0.23610485599407394, 0.02492717650210352]",[0.21340591174358534]
"[0.08283496254582462, 0.009203884727313927, 0.18888388479525897, 0.019941741201677132]",[-0.01766354548334717]
"[0.08283496254582462, 0.009203884727313927, 0.15110710783620718, 0.0159533929613076]",[-0.3704211031223465]
"[0.08283496254582462, 0.009203884727313927, 0.12088568626896556, 0.01276271436904608]",[-0.4779987464863276]
"[0.08283496254582462, 0.009203884727313927, 0.09670854901517245, 0.01021017149523118]",[-0.176488570537443]
"[0.0859029241215959, 0.009203884727313927, 0.23076491800070187, 0.008168137196207681]",[0.1367321828679684]
"[0.0859029241215959, 0.009203884727313927, 0.18461193440056167, 0.0065345097569604604]",[0.061660860279138426]
"[0.0859029241215959, 0.009203884727313927, 0.14768954752044916, 0.005227607805579737]",[-0.31894805016957656]
"[0.0859029241215959, 0.009203884727313927, 0.11815163801635897, 0.004182086244441052]",[-0.4931428425688242]
"[0.0859029241215959, 0.009203884727313927, 0.09452131041308753, 0.0033456689955642105]",[-0.20955718090852646]
"[0.08897088569736719, 0.009203884727313927, 0.22901512711903393, 0.0026765351964570527]",[0.11984711294999505]
"[0.08897088569736719, 0.009203884727313927, 0.18321210169522661, 0.0021412281571713265]",[0.05792755233286849]
"[0.08897088569736719, 0.012271846303085088, 0.14656968135618165, 0.1551110613143294]",[-0.32292473651814424]
"[0.08897088569736719, 0.012271846303085088, 0.11725574508494496, 0.12408884905147488]",[-0.16725128657833105]
"[0.08897088569736719, 0.012271846303085088, 0.09380459606795633, 0.09927107924116285]",[0.7054404779782629]
"[0.09203884727313846, 0.012271846303085088, 0.2284417556429288, 0.07941686339293597]",[1.2801762761263127]
"[0.09203884727313846, 0.012271846303085088, 0.18275340451434374, 0.06353349071434877]",[0.6653901798097724]
"[0.09203884727313846, 0.012271846303085088, 0.14620272361147446, 0.05082679257145628]",[-0.33423459989203186]
"[0.08897088569736719, 0.009203884727313927, -0.03643589989938434, -0.11273664473139888]",[-0.6233831616575458]
"[0.08897088569736719, 0.009203884727313927, -0.029148719919507293, -0.09018931578512479]",[-0.3874443089320524]
"[0.08897088569736719, 0.009203884727313927, -0.023318975935605835, -0.07215145262810552]",[-0.24761984628221245]
"[0.08897088569736719, 0.009203884727313927, -0.01865518074848449, -0.05772116210246736]",[-0.3233356800074285]
"[0.08897088569736719, 0.009203884727313927, -0.01492414459878777, -0.04617692968199094]",[-0.17598855571959304]
"[0.08897088569736719, 0.009203884727313927, -0.011939315679030393, -0.03694154374559844]",[0.0645355004512459]
"[0.08897088569736719, 0.009203884727313927, -0.009551452543224315, -0.029553234996512856]",[0.13696403198017595]
"[0.08897088569736719, 0.006135923151542766, -0.0076411620345790965, -0.17704066678572872]",[0.08561801964217007]
"[0.08897088569736719, 0.006135923151542766, -0.0061129296276636325, -0.1416325334286057]",[-0.29567444082748867]
"[0.08897088569736719, 0.006135923151542766, -0.004890343702131261, -0.11330602674286183]",[-0.8878870154989532]
"[0.08897088569736719, 0.006135923151542766, -0.003912274961704654, -0.09064482139430652]",[-1.1162259721207797]
"[0.08897088569736719, 0.006135923151542766, -0.0031298199693639006, -0.07251585711543385]",[-0.5551354210954856]
"[0.08897088569736719, 0.006135923151542766, -0.002503855975491298, -0.05801268569234708]",[0.06104218237137454]
"[0.09203884727313846, 0.006135923151542766, 0.15139499400817158, -0.04641014855386061]",[0.1672092857646766]
